,type,treasuryAddress,deepDaoInsertedAt,chainId
609,liquid,9wehMJ41DFbdo3jakGqvzzWAZXUDorJ9Y2JGdNXNWf5N,2022-03-06,43115
610,liquid,9YFRprsU6BAMyoAKGobAR5bSAJT8SqRAicH3oSzAgUX5,2022-03-06,43115
611,liquid,A4wJzYF2sVGHzDfzGDDh5eLij7xLfWRYfPvfnhn5xECT,2022-09-21,43115
612,liquid,A8eVSunYozPeRj6jfBSdtPGorFQuhw9Lb9j79ytjoyzA,2022-03-06,43115
613,liquid,A9RPUD5EYVWztXsEpzy6XBaR3wySJYH6sMDZXjBqDr3b,2022-03-06,43115
614,liquid,AGn7aAeL3G24GYNa9EZSHXJxJwmG3DN9H1tgUxh2jWia,2022-03-06,43115
615,liquid,AQeo6r6jdwnmf48AMejgoKdUGtV8qzbVJH42Gb5sWdi,2022-03-06,43115
616,liquid,AvHADV6mH556FsAorThCx166vaweuYEtXMYNWCRf8v7R,2022-09-21,43115
617,liquid,B12eD3ngy5NdauaRhuUJyfWQKoVN8E6SksgFL4wuFSZ,2022-09-21,43115
618,liquid,B1VLk8Ey3kxdFEzB7BszqhcBEPjckUFyoHMq9TasCssf,2022-09-21,43115
619,liquid,B7RY92VY8pV59hjgKemmPP5ZjrvDCZo3BqRKQyyR1gmF,2022-09-21,43115
620,liquid,BaudV36otwaPwwPaqhiuR9nFFMThdbHCAUHmpEKTsZKU,2022-03-06,43115
621,liquid,BbXF1WbBHBWN3vNsphVeU6JtqLjkAn6ZWmmPia4Tr1fC,2022-09-21,43115
622,liquid,BE79uZngYKW8JLezV8x7Hsak1gqaDgNZLNfqqzUx2Uum,2022-03-06,43115
623,liquid,BFgAuHTSSHZtNRt1BRdEud2c9ArfuQ2rnWCQo1wpzFAG,2022-03-06,43115
624,liquid,BFuyDbWRtGNX2qFCFhvQ3LLDJkXfviZJZZASUYUHtrdq,2022-03-06,43115
625,liquid,BgVw41WkRnJKE7dH3CAEzUX1fUWMMkSCZePgebwhorMx,2022-03-06,43115
626,liquid,BKdo1xpr3GF9VtPyB94dbQVFMHfXn6ruRSqTizevSK1F,2022-03-06,43115
627,liquid,BUfya7kEAgoCGtN3SYXiPciVjoe4dCo8EfnEuvaMTfHs,2022-03-06,43115
628,liquid,BX1VZoS4sDyBeXWuLzfbngYtdJGEEBK39PzUGfWYpFNu,2022-06-21,43115
629,liquid,C4VqkkRPfPVtcCjVR1SZKRM95vGEUtH6mTBgf15x4ps7,2022-03-06,43115
630,liquid,Ck9LzzE3Wvn4DqbZDWFEr28UZ2rQgjvxA3xQjgrYyWQv,2022-09-21,43115
631,liquid,CKWNNwtn5nbsGMkvtRwHDv4QTyoHMByKVd7Ypo2deNpc,2022-09-21,43115
632,liquid,CNcHyQPr26e9Ja97AdE19ERjT6Z2cvXDzab7x8TFHrgv,2022-03-06,43115
633,liquid,CRTbLUiYwcBEKPYSXbR1B1ypHCBMZPVTayy4AHKzgqLz,2022-03-06,43115
634,liquid,cTJp8A3DSBpyJth1HsyKtAqJ4KHqMUBqrJm9cXSqrDLTC9DHv,2022-06-06,666
635,liquid,CYk9EVF6hMJyqhwKEv3rmqEoSrKfvN8vXZ7KbuNAxZKV,2022-03-06,43115
636,liquid,CzZySsi1dRHMitTtNe2P12w3ja2XmfcGgqJBS8ytBhhY,2022-03-06,43115
637,liquid,D49bnxHVwNjzHaqpZSSpdPGqxZwWxTGhfd6UJQ8hU4i2,2022-03-06,43115
638,liquid,DbtR9eR6AeqkK5Sk1qKCVQhdRHCzb8P9zWSq1x1jp7ZS,2022-06-07,43115
639,liquid,DKdBj8KF9sieWq2XWkZVnRPyDrw9PwAHinkCMvjAkRdZ,2022-03-06,43115
640,liquid,dMVmNkdaqAzBDYyfBXfkqBYj8TK56mXguYbJGumdaA8,2022-05-09,43115
641,liquid,Dp5sqfD9cW6xTR7N1m2e4jm5MqWsyQABJnBUYcixN7WC,2022-09-21,43115
642,liquid,DQ9uydL46XUX6jd63AFKJSFnQ8ek5n3EVGfTTpMYwTSY,2022-03-06,43115
643,liquid,DrK1bn5j8kZCuc5nZ4HPRxXjbTqLiGq3CWz5bXrDh2WW,2022-03-06,43115
644,liquid,e6Tw228L7G6sHZmSsGq5jkTXPwm8KNuNBvsQrJvN61t,2022-03-06,43115
645,liquid,eCSrvbA5gGNYdM3UjBNxcBNBqGxtz3SEEfydKragtL4pJ4F,2022-11-09,666
646,liquid,EMYkUwns2vioU3c4RiQeNUGUEjzkUabw2uePjgPBXLyR,2022-03-06,43115
647,liquid,EsNJ7xZGK8W7PoxrPyT7KFfQVgDm4NczR55i47ycmepB,2022-09-21,43115
648,liquid,EyVVyUciH2pHZqC62KXgTpmsUGb9Spab8upBtM31UPxv,2022-09-21,43115
649,liquid,F3opxRbN5ZbjJNU511Kj2TLuzFcDq9BGduA9TgiECafpg29,2022-06-06,666
650,liquid,Fcrq7V5QF2zNPfTcjx6C8ooNGmhBCWqHoV8JT7rbbVMW,2022-03-06,43115
651,liquid,Fsk8hzJFe4FYCsjBwey4uiKDjFPUhTecNgqnbH9NNX3d,2022-03-06,43115
652,liquid,G4MtLahztDA3Y9vo8Frz8ysiKdVv6P8JJYnNF9uQNYfZ,2022-03-06,43115
653,liquid,G67FjMUpMb1bzBJwvhtm46LVfXDztJxzRLsbbHwPb958,2022-03-06,43115
654,liquid,GanUyDyWNHG9YBjG9eczDRgVEFMfRhNHx9fh4s4Ve7mS,2022-03-06,43115
655,liquid,GEFGnsJUZwVfbjQejuZZtcd8wExkyTHEWV2ifeqSRe63,2022-03-06,43115
656,liquid,GEkb8xU5DrPw4TW75BgoRbqUeuyKpsZ4Q2RHMX9M74W5,2022-03-06,43115
657,liquid,GeUctV4C64k7wNYmitajvg3WgnXkh9FAp75irgSDSNPt,2022-09-21,43115
658,liquid,GkRkn519FfTaSzyQMnbwQuTd7c7zcPboWucsSedXrhym,2022-09-21,43115
659,liquid,GRPhCfd4fyndMctbhAqSWLHCYaoV3j2bJF6c5nVLTvMk,2022-03-06,43115
660,liquid,GwW1LcJeUsHADSU1FkrVAAH9i8fxtWgj2eSnjaL2yEtR,2022-09-21,43115
661,liquid,H6MkRnHA3s6ymuX83yZXKfGzFLDbRhFfCtptYiA6K6q7,2022-09-21,43115
662,liquid,HEEVza2wMCjEX4MbTavaiPM9uLEpWagEjV1syWTFHbkR,2022-09-21,43115
663,liquid,HL1s4cSbQu8zSG12Ck7YmbmvphQNs6wgZf89FFCGYYbV,2022-09-21,43115
664,liquid,hrU4JaxaMhJu9C3fsgspXU96tZYQvZr6BmUQKr7Wq96,2022-09-21,43115
665,liquid,HsjQHG73wm2RzGRg7t8d2MthLAFFSnuEvBMAKJ2PkB6r,2022-03-06,43115
666,liquid,HzdTAbkbETQRg64iN1F7PLFSHdJMXcoqo5kcbYWoVMkG,2022-09-21,43115
667,liquid,HzEYPJg8waDVnRLUUfeB9nRpZEqj8vfHHiveDpL99sce,2022-03-06,43115
668,liquid,JCECpAUVekGe1jNWSEUvGDEJWY6noDXe2BTpFUTwJ5m3,2022-09-21,43115
669,liquid,mRh2wFi6rQEoFzWKQ2KsyMySZ36NEmyL5qTv7H6J7vs,2022-03-06,43115
670,liquid,oyznFCoGLEr8mWWfroGRbhtPE7wUVMMy1X9Rhv3RvqD,2022-03-06,43115
671,liquid,SbYNqRiPkchNkCqTGATcwqEdFQujcmFd6jhai1Ka4hG,2022-09-21,43115
672,liquid,wvZCEwaNEV6QBrsVdy7y8vzDzKPDNonAr7BBFcLjAtw,2022-03-06,43115
